12330002,4443596.36,244254.39,12330,d840,nuces
12330003,4447489.9,246258.7,12330,za les pradades - salles la source,marcillac-vallon
12330004,4446615.23,241577.13,12330, route de rodez,saint-christophe-vallon
12340001,4446871.35,272934.82,12340,111 route de rodez,bozouls
12340002,4446568.89,272801.16,12340,route de rodez,bozouls
12350001,4443185.99,219300.19,12350,bel-air,lanuejouls
12360001,4383146,287417,12360,z.a. bel air,camarès
12390001,4440558.1,229394.7,12390,chemin de la cassagne,rignac
12400001,4395291.15,287336.96,12400,lotissement de vaxergues,saint-affrique
12400002,4395819,288712.6,12400,131 avenue docteurue lucien galtier,saint-affrique
12400003,4387969.94,283050.35,12400,route de saint-affrique,vabres-l'abbaye
12400004,4395819,288712.6,12400,500 avenue docteurue lucien galtier,saint-affrique
12400005,4395819,288712.6,12400,664 avenue docteurue lucien galtier,saint-affrique
12400006,4395225.64,289236.59,12400,boulevard de la capelle,saint-affrique
12420001,4479720.25,276033.89,12420,avenue de la mecanique,sainte-geneviève-sur-argence
12430001,4408982.1,270156.67,12430,33 avenue du lac,villefranche-de-panat
12450001,4430822.66,255739.55,12450,avenue de rodez,luc-la-primaube
12450002,4429194.75,255817.21,12450,10 avenue de toulouse,luc-la-primaube
12490001,4401123.13,296322.17,12490,avenue de la republique,saint rome de cernon
12500002,4452411.57,276438.62,12500, boulevard de guizard,espalion
12500003,4452375.39,276630.4,12500,rue antoine fanguin,espalion
12500004,4452750.33,275840.33,12500,route d'estaing,espalion
12510001,4435086.34,255004.11,12510,rue saint-jacques-de-compostelle,olemps
12560001,4491071.63,188157.85,12560,le bourg,saint laurent d olt
12560002,4441916.1,308827.6,12560,les rebels - a75 - sortie 41,campagnac
12580001,4456932.1,259093.6,12580,le bourg,campuac
12600001,4484396.79,266018.8,12600, route de lacroix barrez,mur-de-barrez
12600002,4484009.32,266537.58,12600,avenue de brommat,mur-de-barrez
12700001,4456994.45,207809.97,12700,37 boulevard paul ramadier,capdenac-gare
12740001,4440522.69,259803.7,12740,67 avenue louis tabardel,sébazac-concourès
12780002,4423888.52,298556.67,12780,d 911 le bois du four,saint léons
12800001,4418271.21,236279.77,12800,45 route d' argent,naucelle
12800002,4419876.76,233942.74,12800,place frédéric mistral,naucelle
12800003,4419817,234186.5,12800,za de l'issart,naucelle
12850001,4436531.5,258550.8,12850,route d'espalion,onet-le-château
12850002,4437948.07,258916.48,12850,l'estréniol - pôle comtal sud,onet-le-château
12850003,4436531.5,258550.8,12850,route d'espalion,onet-le-château
12850004,4436239.61,258896.55,12850,14 route de severac les quatres saisons,onet le château
13000001,4331143.13,540330.04,13004,33 boulevard du maréchal juin,marseille
13002003,4330208.51,537135.15,13002,44 boulevard des dames,marseille
13003001,4331622.13,538292.87,13003,83 boulevard de plombières,marseille
13003003,4331281.74,536861.02,13003,172 boulevard de paris,marseille
13003004,4331622.13,538292.87,13003,83 boulevard de plombieres,marseille 3eme
13004003,4330385.69,540103.98,13004,70 boulevard françoise duparc,marseille
13004004,4330385.69,540103.98,13004,70 boulevard françoise duparc,marseille
13004005,4330385.69,540103.98,13004,70 boulevard francoise duparc,marseille 4eme
13005002,4329166.12,539657.29,13005,angle boulevard chave/sakakini,marseille
13005005,4329212.59,540178.55,13005,252 rue st pierre,marseille
13005009,4328741.27,540046.24,13005,34 boulevard jean moulin,marseille
13005010,4329314.28,540201.86,13005,103 boulevard sakakini,marseille
13005011,4328741.27,540046.24,13005,34 boulevard jean moulin,marseille
13005012,4329314.28,540201.86,13005,103 boulevard sakakini,marseille
13005013,4329166.12,539657.29,13005,angle boulevard chavenue et sakakini,marseille
