5300003,4431211,583105,05300,centre commercial le plan,laragne-montéglin
5300004,4434606,577102,05300,avenue léon trinquier,eyguians
5350001,4380871,729574,05350,route nationale 547,château villevieille
5400001,4453744,583473,05400,route de gap,veynes
5400002,4453627,583174,05400,route de gap,veynes
5500001,4467298.35113,607366.85408,05500,les barraques rn85,la fare-en-champsaur
5560001,4460863,668781,05560,saint marcellin,vars
5600002,4466690.31816,660507.886426,05600,le villard,guillestre
5600004,4465175.6108158,658731.62517587,05600,route nationale,saint-clément-sur-durance
5600005,4467646,663422,05600,route nationale 94,eygliers
5600006,4465597,665446,05600, poroute du queyras,guillestre
5700001,4442769.59788,571685.593409,05700,la gare,serres
